id,preco
"1,43E+37",1.16127098683067e+16
"1,16E+38",1.50818261003089e+16
"2,76E+38",1197230120557980.0
"1,34E+38",9884451604826400.0
"5,50E+37",1.46099867072081e+16
"7,68E+37",4.78883130480126e+16
"2,71E+38",6716185310736500.0
"9,02E+36",1.62003014165951e+16
"2,45E+38",1926402456607100.0
"2,52E+38",1099396077479160.0
"1,79E+38",2.31874142143334e+16
"5,32E+37",1.0353203022134e+16
"1,38E+38",805498188393216.0
"8,24E+37",3727022279964670.0
"1,79E+38",9939990129729010.0
"2,81E+38",1.82831267660034e+16
"1,87E+38",1188816288023770.0
"2,71E+37",1.3373848741213e+16
"5,81E+36",1.10261493601018e+16
"2,56E+38",6.24892569131359e+16
"1,59E+38",192498548631876.0
"3,32E+38",1700024977919530.0
"6,39E+36",1.02776823966338e+16
"7,88E+37",1.18290806424877e+16
"1,54E+38",1.64369949610714e+16
"1,65E+38",5306646844454010.0
"2,93E+38",1.21527797666878e+16
"9,83E+37",8669996163249760.0
"1,14E+38",7996447858596630.0
"1,44E+38",9104546543189370.0
"5,17E+37",8017256852831760.0
"1,47E+37",4774534998282030.0
"3,19E+38",886564225786166.0
"7,53E+37",1604299686764090.0
"1,56E+38",6098873837075300.0
"7,72E+37",1.48247723059439e+16
"2,75E+38",1865820915669360.0
"1,33E+38",1.34004335605801e+16
"6,74E+37",1.29503217871045e+16
"2,80E+38",1.7914781306312e+16
"1,99E+38",1.37799571196694e+16
"6,76E+37",2077622055429910.0
"2,88E+38",7080514429314800.0
"5,82E+37",3211433963314500.0
"3,28E+38",9631969885201670.0
"1,26E+37",1.04819439892496e+16
"2,78E+38",1.25811215198599e+16
"3,33E+37",1.1146333124273e+16
"1,65E+38",8900273822967660.0
"3,26E+38",6910428788700880.0
"2,61E+38",1.34233538163974e+16
"2,04E+38",8871586131011010.0
"8,04E+37",8017269132742310.0
"3,18E+38",1450504295448100.0
"2,96E+38",902528406592308.0
"1,94E+38",2984757108371630.0
"1,42E+38",9460307051909330.0
"6,39E+37",1.43473228498513e+16
"2,03E+38",1848918795087800.0
"2,28E+38",5.74380381584444e+16
"2,48E+38",1.18245726580853e+16
"2,53E+38",6061703259676510.0
"1,77E+38",3971162616201560.0
"1,24E+38",5583784821964460.0
"2,21E+38",3.98116645287362e+16
"2,24E+38",1524945972400800.0
"3,33E+38",8071841441249450.0
"2,87E+38",1.06535157551177e+16
"1,93E+38",1340217993945860.0
"1,28E+38",1770929369371510.0
"2,88E+38",1.72280769351874e+16
"2,97E+38",1.49993544957475e+16
"2,17E+38",649605467392682.0
"2,15E+38",1.90852082247811e+16
"1,42E+37",1.02930995361683e+16
"1,16E+38",1.1516231489928e+16
"9,45E+37",1.42100622428016e+16
"2,12E+38",1813076068529870.0
"3,03E+38",1.13085459526595e+16
"1,68E+38",2252473971871340.0
"1,89E+38",3862337359290230.0
"2,22E+38",1673545837539350.0
"1,84E+38",1226183488042730.0
"8,98E+37",1.56261427362162e+16
"1,87E+38",9859344303201260.0
"2,19E+38",4.54121045214903e+16
"1,48E+38",1.02071632896213e+16
"1,59E+38",1.28411098531791e+16
"7,37E+37",3230074560190540.0
"3,20E+38",7525385328414180.0
"1,20E+38",755583911212271.0
"9,60E+35",951142003998585.0
"3,26E+38",22315439093174.0
"5,90E+37",1.78054168841208e+16
"3,09E+38",1.01203161433467e+16
"5,45E+37",924182619895028.0
"1,93E+38",9194746477160970.0
"2,94E+38",92215584025682.0
"2,30E+38",3935474549103160.0
"6,02E+37",1.98137370971229e+16
"1,22E+38",1.09241280972855e+16
"2,09E+38",1.37514024845411e+16
"6,88E+37",1.10630813467372e+16
"2,31E+38",1.36895010168518e+16
"1,31E+38",3947321353382250.0
"3,26E+38",1.05838577358988e+16
"1,29E+38",8134462648694980.0
"3,27E+38",9529633669651610.0
"1,95E+38",4311489490633820.0
"1,53E+38",9467506480052110.0
"2,47E+38",5961983008079570.0
"2,76E+38",1.07608160777435e+16
"3,29E+38",8653444408822790.0
"2,78E+38",1487163486168610.0
"7,01E+37",60997153799529.0
"2,91E+38",769257997046457.0
"2,01E+38",9883192003700810.0
"6,58E+37",1.69486126824487e+16
"1,56E+38",2163801262351920.0
"1,49E+38",1372963385042270.0
"1,48E+38",3390319262913960.0
"2,98E+38",2370099959145180.0
"3,32E+38",1.4530510121611e+16
"3,12E+38",1.19699462582952e+16
"1,06E+38",7396750632114610.0
"7,30E+37",1076532610744730.0
"8,28E+37",1.07132407509574e+16
"1,77E+38",5429438464405110.0
"3,33E+38",1.36134666049123e+16
"1,54E+38",2583723879122450.0
"1,69E+38",1.01321530909678e+16
"7,64E+37",8829233422238570.0
"1,47E+38",9015555456312930.0
"1,33E+38",1.20847354619088e+16
"3,16E+38",1111556663607320.0
"1,75E+38",2.30991670321367e+16
"2,20E+38",7852057988738290.0
"2,49E+37",1319079448382510.0
"1,07E+38",6692477628888830.0
"3,16E+36",7371975321531270.0
"2,57E+38",1.28425841773042e+16
"2,22E+37",913952023973588.0
"1,67E+38",1.21697101687214e+16
"1,79E+37",2543408859808270.0
"1,40E+38",7488749462537080.0
"6,55E+37",1.88562176987592e+16
"2,97E+38",7552838834321400.0
"1,48E+38",3.07446532655026e+16
"3,50E+37",7770426690813160.0
"3,23E+38",1.99438914109239e+16
"1,28E+37",1046467258875260.0
"2,07E+38",1354045910016180.0
"8,13E+37",1.30294321626302e+16
"3,05E+38",8223330471252580.0
"2,25E+37",8495264621959910.0
"5,28E+37",6622261001490030.0
"3,26E+38",9852935327341310.0
"2,49E+38",1546385268674020.0
"2,00E+35",1.32247218601046e+16
"1,71E+38",1.12961893189997e+16
"1,70E+38",5.30539148549619e+16
"1,42E+38",1.554545428765e+16
"2,14E+38",1539518184253680.0
"2,52E+38",1.28141065027619e+16
"7,20E+37",5.72602513224299e+16
"2,96E+38",5722240618411450.0
"2,24E+38",4550025708660320.0
"2,85E+38",1.27965226151758e+16
"3,09E+38",9771792940550280.0
"6,67E+37",110263759302184.0
"1,20E+38",5915832656802600.0
"7,46E+37",6.25157866027934e+16
"1,83E+38",6917184001463070.0
"1,86E+38",4617436338276280.0
"1,75E+38",4604575553727010.0
"7,77E+37",6509970945715690.0
"1,01E+38",1.52637996761193e+16
"2,25E+38",9486921458625450.0
"1,14E+38",2.23312393110635e+16
"1,67E+38",8920678646112720.0
"2,08E+38",3902632191914950.0
"2,80E+38",1589806075048300.0
"1,85E+38",1.2610782212598e+16
"5,45E+37",5680046752818640.0
"1,68E+38",1.38759975289013e+16
"7,56E+36",6980712744021450.0
"1,77E+38",8646749389402170.0
"1,75E+38",9001544784262950.0
"2,17E+38",1.50503323386844e+16
"1,79E+38",1.21244242376367e+16
"6,30E+37",6521777933511700.0
"5,15E+36",2222953650028560.0
"2,29E+38",1106756350555470.0
"1,87E+38",2.05280412212985e+16
"1,75E+38",8361816371546770.0
"1,53E+38",5578077514660220.0
"1,71E+38",5800910676994680.0
"1,33E+34",1.55960099706853e+16
"1,94E+38",1.04602484252709e+16
"3,28E+38",9220575220009110.0
"2,15E+38",7033603969812420.0
"9,07E+37",90225118376814.0
"1,39E+38",1724540464637890.0
"1,60E+38",1.30219650200336e+16
"3,36E+38",1.90775611132746e+16
"2,42E+38",6658937848274890.0
"9,95E+36",8683461798244410.0
"2,36E+38",947326177855081.0
"1,97E+38",1.38667620865583e+16
"6,16E+37",3656021965278730.0
"2,42E+38",4697977793041540.0
"3,25E+38",815503655777626.0
"1,86E+38",2996314581593840.0
"2,79E+38",9718973261507570.0
"2,23E+38",369832264120964.0
"1,21E+38",5819317643144110.0
"1,74E+38",6342978314241000.0
"2,55E+38",6350818710921440.0
"2,06E+38",9621545548996970.0
"1,48E+38",4.28710568242852e+16
"3,27E+38",7290397545715510.0
"3,08E+38",4772894188096910.0
"8,86E+37",1.98413054738255e+16
"3,33E+38",7465627064103860.0
"1,89E+38",6080249307177900.0
"2,57E+38",8025471969590400.0
"9,84E+37",1.10675833134049e+16
"2,57E+38",133136106118247.0
"1,49E+38",1.37015337588623e+16
"1,48E+38",1758070312573450.0
"8,84E+37",2.19212844503915e+16
"7,15E+37",1.46235116261391e+16
"8,77E+37",1.27348437583762e+16
"1,83E+38",5772374609872140.0
"2,67E+38",1.78241307537813e+16
"2,77E+38",1.06005237386103e+16
"2,30E+38",3765909189770100.0
"1,72E+38",7568644442658230.0
"1,71E+38",8836673370420050.0
"3,06E+38",1.10395438730155e+16
"1,62E+37",7933142012975050.0
"1,22E+38",1.20314671710401e+16
"1,11E+38",1465350806101270.0
"8,21E+37",1.21488011198403e+16
"1,46E+38",187385230036672.0
"6,37E+37",1.6131725651832e+16
"1,05E+37",1.92213476845477e+16
"1,31E+38",241822353402414.0
"2,73E+38",3566697079672690.0
"1,22E+37",1.67533515298988e+16
"7,09E+37",8927181023470630.0
"3,20E+38",1.32856703789765e+16
"4,56E+37",1.1030791749423e+16
"1,01E+38",2.27176634481629e+16
"1,27E+38",1.64867513047701e+16
"3,02E+38",1.22044004181341e+16
"1,09E+38",5994611124410580.0
"1,61E+37",8800940459500300.0
"1,85E+38",1.41954362386275e+16
"3,42E+37",9181682588771170.0
"1,15E+38",123559415022244.0
"1,24E+37",753450079904539.0
"1,37E+38",5150228148660920.0
"1,33E+38",2.39035331558761e+16
"5,39E+37",2.37708645289748e+16
"2,90E+38",159114347231452.0
"1,25E+38",1482371760546500.0
"2,52E+38",1.27273048819074e+16
"1,21E+38",1.54028346651924e+16
"1,97E+38",2.79436451978848e+16
"3,24E+38",1.51721517424942e+16
"1,20E+38",2.65630850241906e+16
"3,09E+38",1.52202355881546e+16
"1,51E+38",1.22015336019153e+16
"4,63E+37",6658266841013660.0
"1,72E+38",5872095231123680.0
"8,50E+36",9649265369323720.0
"2,86E+38",571440013668162.0
"2,48E+38",1902755978941150.0
"5,05E+37",2114215101607990.0
"9,34E+37",1.62957805486303e+16
"2,83E+38",5094302954548750.0
"2,59E+38",2970830862091560.0
"1,39E+38",4494773746742780.0
"3,36E+38",1.82920630955952e+16
"3,14E+38",5075075779962760.0
"2,98E+38",1.99175438761755e+16
"1,27E+37",5579243611452040.0
"3,07E+37",3871574710459710.0
"2,77E+38",8207436334523770.0
"1,45E+38",6694017058092110.0
"3,15E+38",1.57969468695693e+16
"1,28E+38",1.20373847849711e+16
"1,62E+38",953016508068142.0
"7,86E+37",312075379243072.0
"9,18E+37",7810189421284190.0
"1,36E+38",5594020827821770.0
"3,32E+38",1493955377834410.0
"3,15E+38",665808577220159.0
"1,56E+38",1871665133657320.0
"4,28E+37",1.56035902727015e+16
"1,75E+38",8111622939652140.0
"1,14E+38",7281896017962120.0
"2,24E+37",7548953044442870.0
"2,86E+38",7684023101513170.0
"1,19E+38",1.74938928237494e+16
"8,14E+37",2707122218621260.0
"1,92E+38",5366397466965900.0
"2,50E+38",1180361986609120.0
"7,73E+37",2858882778635720.0
"2,25E+38",3.47606391306788e+16
"3,18E+38",9235230174580800.0
"1,43E+38",2.8405264245965e+16
"1,52E+38",1.42436209500669e+16
"2,87E+38",663135187636341.0
"1,34E+38",1816029172282850.0
"3,32E+38",1.01667861325888e+16
"8,43E+36",1.27671448480794e+16
"1,43E+38",1.08874881988871e+16
"2,36E+38",3.46452461566297e+16
"2,57E+38",5737489322088280.0
"8,48E+37",9039196703142290.0
"2,57E+38",5635616764747410.0
"2,62E+38",2627574817574110.0
"6,35E+37",5.80885061736305e+16
"3,15E+37",8212936830869540.0
"1,97E+38",2423456802572440.0
"3,80E+37",1.75991785818638e+16
"3,27E+38",1.23299560575376e+16
"1,87E+38",2413225194752710.0
"1,05E+38",1806323588080440.0
"1,69E+38",2.34906145819403e+16
"2,18E+38",6.47099138665014e+16
"1,56E+35",6884316619228430.0
"3,04E+38",1931081098434570.0
"2,58E+38",2396783955686510.0
"1,13E+38",2110629515126190.0
"8,64E+37",140825788512675.0
"3,69E+36",6612166007156660.0
"4,31E+37",4017379376327180.0
"2,60E+37",1.66418235524523e+16
"2,92E+38",7867431498688950.0
"1,36E+38",1.30834771223556e+16
"1,05E+38",9758003784284140.0
"3,16E+38",3319294565473470.0
"1,23E+38",1.22928822233175e+16
"6,68E+37",8195207875391410.0
"2,88E+38",9776532133884670.0
"2,67E+38",1.00382713018234e+16
"2,77E+38",1.19614649089206e+16
"2,70E+38",174102872407249.0
"3,06E+38",5172447943565120.0
"2,43E+38",1.21022075018993e+16
"2,69E+38",1666021879406110.0
"3,32E+38",1.1775743466548e+16
"1,86E+38",8942845936909870.0
"5,42E+36",1.19938754995884e+16
"9,56E+37",8240001376200030.0
"1,71E+38",7123280438693010.0
"1,72E+38",1.08644387179971e+16
"3,51E+37",2287637348081890.0
"1,96E+38",2238834342627710.0
"1,93E+38",1.42154426270973e+16
"2,71E+38",1.59743356517398e+16
"2,63E+38",1536479351861750.0
"3,13E+38",3.21319734483856e+16
"1,67E+38",8990406158900800.0
"3,25E+38",3773681275654390.0
"2,29E+38",1.32878064873e+16
"1,23E+38",1713664398763590.0
"5,53E+37",8522432161683980.0
"2,84E+38",1464774200162450.0
"7,74E+36",5223153106199510.0
"4,17E+37",5.75815652498489e+16
"1,05E+38",1459660857305690.0
"1,61E+38",5520663145397350.0
"2,00E+38",2354159793275800.0
"2,78E+38",4.71538091139143e+16
"3,36E+38",7274934060004150.0
"8,60E+37",1.21355298773841e+16
"3,37E+38",1.51987567860397e+16
"8,94E+37",4327922257567230.0
"3,46E+37",2.46368076053737e+16
"2,04E+38",4.99654133492221e+16
"3,35E+37",2924937572734970.0
"1,75E+38",1833879443928120.0
"1,56E+38",2026627227672570.0
"3,02E+38",5161920882336260.0
"2,60E+38",5557107503783910.0
"2,65E+38",2.67910497550805e+16
"1,45E+38",1222836347771940.0
"9,50E+36",924413577370876.0
"2,53E+38",1007334623999010.0
"3,00E+38",8893376291958920.0
"2,82E+38",1710000239384230.0
"1,09E+38",783093813713882.0
"1,86E+38",6115847545745850.0
"8,78E+36",880557955341484.0
"2,46E+38",1548977514426840.0
"1,30E+38",2551469970161760.0
"1,99E+38",8674256334820000.0
"9,99E+37",108882233659259.0
"1,65E+38",1.34914621969056e+16
"2,70E+37",1.52928519246058e+16
"1,43E+38",2822266640834620.0
"1,58E+38",7473099881632880.0
"1,07E+38",1204706538191490.0
"2,42E+38",8724169822801610.0
"8,96E+37",1440338169945900.0
"8,44E+37",1.07567585713243e+16
"6,68E+37",1.26425294339353e+16
"3,35E+38",1.0113046451311e+16
"2,52E+38",8264531061821340.0
"5,89E+37",9693955249255090.0
"1,08E+38",1.78272089642525e+16
"2,01E+38",171371959621165.0
"3,12E+38",8858559818541490.0
"2,47E+38",7887540498863010.0
"2,08E+38",1.94104063061948e+16
"1,96E+38",1.28617769743775e+16
"1,13E+38",1.40400914698392e+16
"1,45E+38",2133957334536020.0
"2,20E+38",1.20143078700664e+16
"2,18E+38",7069214231346920.0
"8,00E+37",4.8243349548651e+16
"1,28E+38",2.99068942679668e+16
"2,33E+37",5.858231885588e+16
"7,97E+37",91437452990714.0
"1,99E+38",3077503369418390.0
"5,58E+37",1.4117817062877e+16
"5,82E+37",2.21455145739119e+16
"1,86E+37",1190313353344570.0
"8,88E+37",1.49652677431169e+16
"1,57E+38",6553909379962010.0
"2,44E+38",5587315814340180.0
"1,99E+38",7788530246839130.0
"3,08E+38",1.53134316352577e+16
"9,82E+37",2.31889440007731e+16
"2,24E+38",5405257755249890.0
"1,30E+38",5819429524692340.0
"2,59E+38",1.08130297993692e+16
"9,05E+37",2576673398441850.0
"2,39E+38",1.17745074906697e+16
"3,25E+38",2.67463959400445e+16
"1,27E+37",3056813053949360.0
"3,08E+38",1.51198650592491e+16
"1,38E+38",8599722096723430.0
"5,70E+37",43166217295129.0
"2,77E+36",6925415217037130.0
"2,23E+38",1.90504226927765e+16
"2,95E+38",2912854655112450.0
"1,75E+38",896858081285809.0
"1,54E+38",1.55623121081215e+16
"2,04E+38",7988471853599970.0
"7,63E+37",6765481910167290.0
"1,51E+38",1080376743967500.0
"1,53E+38",4958106330438120.0
"7,10E+37",2.45536245499845e+16
"9,79E+37",6819001877292150.0
"2,46E+38",1496223998173210.0
"1,97E+38",9457407907199340.0
"2,99E+38",2633965942163200.0
"1,87E+38",1.03704250951445e+16
"1,55E+38",6359765866156640.0
"4,18E+37",2.90341398043799e+16
"3,24E+38",108124595607022.0
"2,96E+38",1.44062650121195e+16
"1,37E+38",1.64608954236099e+16
"1,23E+38",1856620034710260.0
"1,90E+38",3.75083285732685e+16
"1,44E+36",5792046804591250.0
"4,65E+37",5385143544422980.0
"1,24E+38",1.27275819193256e+16
"1,80E+38",1.53713177869912e+16
"2,03E+38",6014874249090770.0
"1,93E+38",3431203765020790.0
"2,46E+38",4.48370140092301e+16
"2,74E+38",940760489027991.0
"3,00E+38",3860832561169000.0
"1,75E+38",8982903636000860.0
"1,22E+38",5733919176583570.0
"1,03E+38",1.3148046650754e+16
"2,13E+38",6.04946802850343e+16
"1,76E+38",1.78730789857665e+16
"2,70E+38",1.13332469796592e+16
"2,16E+37",1.8734790655847e+16
"1,74E+37",2333844411778710.0
"1,02E+38",1688576207214020.0
"1,98E+38",1.15486113851484e+16
"2,54E+38",1173223066336960.0
"1,52E+38",1.6376585997154e+16
"1,23E+38",2078948797689010.0
"9,57E+36",2927616701712010.0
"1,89E+38",1.1400785255335e+16
"3,27E+38",2.37089432216092e+16
"8,54E+37",6987966744585340.0
"1,66E+38",9216676048559670.0
"1,60E+38",1.39236738394209e+16
"1,70E+38",4304817855576890.0
"1,51E+38",2167544071636160.0
"2,30E+38",1546266727244720.0
"2,20E+36",1751200806435120.0
"7,58E+37",4320633639204690.0
"2,21E+38",1358527847897920.0
"3,30E+38",3864167195218630.0
"2,99E+38",1282659701581240.0
"6,25E+37",1.11477492628759e+16
"1,79E+38",1.68460768493662e+16
"2,27E+38",1.04803935879395e+16
"1,31E+38",232843943203004.0
"3,20E+38",7918927221466290.0
"9,61E+37",6306280169777220.0
"2,43E+38",8223172831866740.0
"2,71E+38",6542941735455910.0
"2,53E+38",6521257060828190.0
"2,58E+38",1.42875673345439e+16
"1,58E+38",1.56321738912632e+16
"2,96E+38",4742095529899180.0
"2,01E+38",6687579452381360.0
"3,25E+38",8776014826452880.0
"1,29E+38",2614462290652940.0
"8,30E+37",2112456874350670.0
"2,61E+38",1.04859132166246e+16
"3,17E+38",1080760579469510.0
"6,56E+34",1.57830882470229e+16
"2,75E+38",1284144889221040.0
"1,59E+38",1.34062242110323e+16
"2,23E+37",1678204486927490.0
"3,10E+38",9013010618737010.0
"3,83E+37",787723908420442.0
"1,88E+38",1799233434055780.0
"2,52E+38",7833526206336050.0
"2,77E+38",5600191952229060.0
"2,74E+38",9561681299309470.0
"1,87E+38",9095637471944610.0
"5,74E+37",932031064157468.0
"6,28E+37",1.5138799310232e+16
"1,73E+38",3.57692927854815e+16
"2,34E+38",3226774498556310.0
"3,26E+37",1.7703068772705e+16
"2,14E+38",1.42128193758737e+16
"2,16E+38",9477040361245940.0
"2,22E+38",1.34619532623904e+16
"2,36E+38",1.00432661366336e+16
"1,41E+38",1711756777396910.0
"9,10E+37",1.55261610778045e+16
"8,99E+37",1.95497503682517e+16
"2,29E+38",2378421958640270.0
"1,04E+38",5957500742386240.0
"2,17E+38",445540436417048.0
"1,27E+38",1.73854020976584e+16
"3,36E+38",714395466308514.0
"1,29E+38",1.60703564917078e+16
"3,09E+38",5.33009121948702e+16
"1,39E+38",6665650781438710.0
"2,57E+38",178926204412722.0
"2,14E+37",7577372814510820.0
"2,25E+38",1.95918580608394e+16
"6,69E+35",1.1657610266558e+16
"2,33E+38",9103751548001860.0
"2,43E+38",1425710389053390.0
"9,93E+37",4.63134377787733e+16
"3,02E+38",3183836567772510.0
"8,96E+37",7602932552637020.0
"9,91E+37",8267137262457490.0
"2,67E+38",1.06072909606835e+16
"1,07E+38",4948584926771460.0
"3,25E+38",1.16422453167421e+16
"3,01E+36",1.61179768077412e+16
"1,80E+38",1788361770387030.0
"3,23E+38",1.84030169937234e+16
"8,36E+37",1.1968421454626e+16
"2,86E+38",1471690682959250.0
"2,95E+38",1.10150515747908e+16
"3,17E+38",1.73164160886571e+16
"2,53E+38",1.32800670703953e+16
"3,55E+37",2018206471695360.0
"7,12E+37",5972392856722950.0
"1,23E+38",1.59865966126488e+16
"1,33E+37",6863718356361770.0
"2,61E+38",1.73593168936741e+16
"1,69E+38",3442859771165850.0
"1,56E+38",1576131127919290.0
"1,18E+38",1732576628609380.0
"1,69E+38",1.37905460060396e+16
"1,42E+38",7867397773606200.0
"1,95E+38",97042368133808.0
"2,20E+38",1544589719003470.0
"2,55E+36",1.1303215023164e+16
"1,30E+38",1527581802095810.0
"2,34E+38",7627784888531880.0
"2,10E+38",1.19958728308153e+16
"3,20E+38",8814855904400560.0
"3,19E+38",1155951948499880.0
"1,87E+38",4416801813431740.0
"7,11E+37",9023269039936480.0
"2,84E+38",7735888818379570.0
"2,38E+38",1.69587805484125e+16
"1,33E+38",1478233235276780.0
"2,13E+38",1.10819615233935e+16
"8,78E+37",7831225599416270.0
"3,00E+38",805994697921146.0
"8,74E+37",5724880280952780.0
"3,68E+37",1031685751082100.0
"2,08E+38",2244344265726820.0
"7,65E+37",3558041541102170.0
"1,02E+38",1.86986549599817e+16
"1,40E+38",8512791495763120.0
"2,25E+38",1.46751720198182e+16
"1,56E+37",1.32230944265721e+16
"1,88E+38",1.08191388980439e+16
"2,95E+38",6433954425095130.0
"2,32E+38",9105186912123080.0
"6,65E+36",1.47196357474427e+16
"7,54E+37",1351629391059380.0
"2,34E+38",1.06506285436351e+16
"3,05E+38",8236904535794230.0
"1,46E+38",3139271125319320.0
"8,97E+37",7927161629404370.0
"2,78E+38",1376653212156690.0
"6,74E+36",1.69323982745906e+16
"1,30E+38",1.9377259742585e+16
"3,14E+37",1.34611347193133e+16
"6,99E+36",4275517498556330.0
"2,08E+37",5373436628940060.0
"1,21E+38",4740218678764350.0
"4,52E+37",1956442192607490.0
"2,14E+38",5248288519576870.0
"5,44E+37",3.32884253732758e+16
"2,25E+38",8030470972314380.0
"1,92E+38",994967769773876.0
"1,71E+38",4170729557945090.0
"7,45E+37",1.87406795821936e+16
"1,01E+38",1.28680481250273e+16
"4,64E+37",4037906610219660.0
"1,42E+38",5368411885288530.0
"2,02E+38",1.06713264864476e+16
"1,95E+38",7000765537158270.0
"1,83E+38",9364715488139620.0
"1,23E+38",1.04521870613515e+16
"8,46E+37",2126704035209070.0
"3,03E+38",1.03397983993009e+16
"1,42E+38",1.20859150861552e+16
"1,72E+38",9442833932760660.0
"1,38E+38",1044010846884400.0
"3,09E+38",8676086332549280.0
"3,02E+38",1534451371692440.0
"3,14E+38",2.62990844149912e+16
"1,39E+38",1.80888089656103e+16
"3,28E+38",8678289887332100.0
"1,84E+38",1567338056795670.0
"4,27E+37",7445316963069650.0
"1,89E+38",6554044923607310.0
"8,40E+37",4.40984453944189e+16
"1,10E+38",9542658906047290.0
"2,27E+38",1.05927605107515e+16
"2,25E+38",1.85076224980771e+16
"2,16E+38",1.25104969352882e+16
"1,01E+38",3691130677207970.0
"2,21E+37",6205161918465950.0
"5,63E+37",712851184454195.0
"9,27E+36",1.55706407406101e+16
"1,32E+38",7138496811974650.0
"2,66E+38",1.61659590845313e+16
"3,35E+38",3400256993878160.0
"1,91E+38",1.11016823026176e+16
"3,25E+38",5323689025765210.0
"2,16E+38",5762558486497070.0
"2,98E+38",3471952339305850.0
"3,83E+37",606899076448652.0
"2,13E+37",147498836688562.0
"1,85E+37",784257462738101.0
"2,41E+38",1.09127674441359e+16
"3,11E+38",1.35570326553956e+16
"1,08E+38",6776386095863860.0
"5,81E+36",1.01497194966354e+16
"2,26E+38",8076659809752780.0
"2,44E+38",2.02036995411591e+16
"5,82E+37",2582779269671310.0
"3,19E+38",7982472993644810.0
"2,23E+38",4126660139446840.0
"5,77E+37",1.30271563297231e+16
"7,10E+37",7824840406345430.0
"2,42E+38",1.14743516420799e+16
"2,81E+38",8334862999903110.0
"1,85E+37",2.48913214243486e+16
"1,73E+38",1339430579082860.0
"6,08E+37",1.10962840156418e+16
"7,09E+37",1.44391521954691e+16
"1,37E+38",1.53798955816051e+16
"3,18E+38",2.70471918985594e+16
"5,64E+36",1.16266045594495e+16
"3,00E+38",1.56097533396499e+16
"4,62E+37",2009423130138030.0
"1,50E+38",2230305319212270.0
"7,26E+36",1.62867044612029e+16
"7,61E+37",1.46491776054078e+16
"3,19E+38",2179113442132210.0
"1,59E+37",1.22951610522518e+16
"1,37E+38",1356110404283530.0
"1,15E+38",1852944301223500.0
"2,59E+38",1.04299667272924e+16
"7,45E+35",9857877166431800.0
"1,69E+38",1.5866892526815e+16
"8,03E+37",2.58273775123691e+16
"4,96E+37",1506798157675130.0
"1,98E+38",8327171457193430.0
"4,11E+36",2377172157442570.0
"3,33E+37",8609601824172290.0
"3,08E+37",1341574665576790.0
"1,62E+38",2.26992628193444e+16
"4,24E+37",1.4662696232322e+16
"4,30E+37",9028114185359410.0
"1,41E+38",9241417030747870.0
"2,38E+38",5026852042265460.0
"2,02E+38",9763725858863370.0
"8,61E+37",1.167811574206e+16
"4,82E+37",2.88334786195311e+16
"3,07E+38",8920698888465540.0
"2,77E+38",1656699387150250.0
"1,72E+38",1662575653157550.0
"2,25E+37",1.93846216329321e+16
"3,86E+37",1.46536894942962e+16
"1,85E+38",6688487155225830.0
"1,25E+38",1.09946411415759e+16
"4,90E+37",1.29962120901685e+16
"8,06E+37",1251135998436640.0
"6,89E+37",1.49349946181804e+16
"1,93E+37",3895561262015680.0
"1,65E+38",933705681508527.0
"3,25E+38",2319244846163140.0
"2,11E+38",2990294795212250.0
"2,74E+38",9510335140954200.0
"2,47E+38",4616121059668560.0
"2,16E+37",1812290608668590.0
"1,21E+38",1896230155580470.0
"3,67E+37",5.98415432220633e+16
"2,13E+38",1.11958273111939e+16
"1,87E+38",1.03017432981111e+16
"2,47E+38",8314271067127480.0
"2,54E+38",2748068406529560.0
"3,17E+38",3.07244024660898e+16
"2,48E+38",279032865227051.0
"2,85E+38",1840118867339450.0
"2,10E+38",1.76100723147676e+16
"1,34E+38",1.49726825699437e+16
"1,19E+38",3883311552133460.0
"6,61E+37",9865764969504270.0
"2,85E+38",5378212651173200.0
"2,67E+38",1.65971129601147e+16
"1,83E+38",2698270067005610.0
"1,75E+37",6025819238366450.0
"1,13E+38",1764812368363470.0
"2,51E+38",1.0505598118796e+16
"2,20E+38",2775887341755140.0
"1,54E+38",2237543681829160.0
"2,76E+38",2871858953978670.0
"2,43E+38",1.65100092833984e+16
"1,43E+38",9898130909659780.0
"3,73E+37",1.38936017627421e+16
"2,56E+38",664547639560954.0
"1,04E+38",1.19703240055725e+16
"2,00E+38",1.84933733373622e+16
"4,34E+37",893875306042444.0
"1,24E+38",6228569759951780.0
"1,88E+38",7508594536262160.0
"8,09E+37",1.15436016547026e+16
"2,15E+38",7110158089561000.0
"1,58E+38",6425548433150850.0
"5,12E+36",2247191363134460.0
"1,62E+38",1147988003673410.0
"8,84E+37",8675385084760880.0
"3,38E+38",1.4579258911903e+16
"8,87E+37",1.89770785311064e+16
"2,52E+38",5519495743636260.0
"3,29E+38",1.23884310869897e+16
"6,91E+37",1460350997875080.0
"1,60E+38",1.40487176022715e+16
"2,11E+38",1885400933979620.0
"3,55E+37",173579349673556.0
"1,57E+38",1.71729387897968e+16
"1,25E+37",7467701863263910.0
"2,01E+38",1.57477605328956e+16
"1,19E+38",1.11566901451601e+16
"2,94E+38",8230721067804930.0
"5,01E+36",6773420444696200.0
"2,76E+38",7638352397934160.0
"1,85E+38",5055478496696880.0
"1,56E+38",7871711114201640.0
"3,15E+38",96516492697027.0
"3,09E+38",6573156383902960.0
